ANNEE,ESPECE,CODE POSTAL,VILLE,POPULATION
"2019",CHAT,"97410",MONT VERT LES BAS,"1"
"2019",CHIEN,"97410",ST PîERRE,"1"
"2019",CHIEN,"97410",ILE DE LA REUNION,"5"
"2019",CHIEN,"97410",ST ANDRE,"1"
"2019",CHAT,"97410",SAINT PIERRE DE LA REUNION,"1"
"2019",CHAT,"97410",SAINT PIERRE,"670"
"2019",CHAT,"97410",LE TAMPON,"1"
"2019",CHIEN,"97410",ST PIERRE,"2072"
"2019",CHAT,"97410",St Pierre,"3"
"2019",CHIEN,"97410",SAINT-PIERRE,"100"
"2019",CHIEN,"97410",GRAND BOIS ST PIERRE,"1"
"2019",CHIEN,"97410",BASSE TERRE,"1"
"2019",CHIEN,"97410",ST BENOIT,"1"
"2019",CHIEN,"97410",Saint Pierre La Réunion,"1"
"2019",CHIEN,"97410",MONT VERT HAUTS,"1"
"2019",CHAT,"97404",ST DENIS,"1"
"2019",CHIEN,"97401",ST DENIS,"1"
"2019",CHIEN,"97400",ST DENIS DE LA REUNION,"6"
"2019",CHAT,"97400",LES AVIRONS,"2"
"2019",CHAT,"97400",STE CLOTILDE,"5"
"2019",CHIEN,"97400",ST DENIS - REUNION,"1"
"2019",CHIEN,"97400",SAINT DENIS,"445"
"2019",CHAT,"97400",SAINTE CLOTILDE,"2"
"2019",CHAT,"97400",SAIT DENIS,"1"
"2019",CHAT,"97400",ST FRANCOIS,"1"
"2019",CHAT,"97400",SAINT DENIS ILE DE LA REUNION,"1"
"2019",CHAT,"97400",SAINT_DENIS,"1"
"2019",CHAT,"97400","ST DENIS , ST DENIS CAMELIAS","2"
"2019",CHIEN,"97400",ST-DENIS,"10"
"2019",CHAT,"97400",SAINT DENIS  REUNION,"2"
"2019",CHIEN,"97400",BELLE PIERRE,"1"
"2019",CHAT,"97400",SAINT DENS,"1"
"2019",CHIEN,"97400",SAINT-DENIS REUNION,"1"
"2019",CHAT,"97400",REUNION,"4"
"2019",CHIEN,"97400","ST DENIS , ST FRANCOIS","6"
"2019",CHAT,"97400","SAINT DENIS, REUNION","7"
"2019",CHAT,"97400","ST DENIS , ST DENIS TADAR","1"
"2019",CHIEN,"974",SAINTE-CLOTILDE - LA RéUNION,"1"
"2019",CHIEN,"97393",ST LAURENT DU MARONI CEDEX,"18"
"2019",CHAT,"97393",ST LAURENT DU MARONI CEDEX,"2"
"2019",CHAT,"97393",GUYANE FRANCAISE,"1"
"2019",CHIEN,"97379",KOUROU CEDEX,"14"
"2019",CHAT,"97379",KOUROU,"7"
"2019",CHAT,"97379",KOUROUX CEDEX,"1"
"2019",CHIEN,"97374",KOUROU CEDEX,"2"
"2019",CHAT,"97370",GUYANE FRANCAISE,"2"
"2019",CHIEN,"97370",GUYANE FRANCAISE,"1"
"2019",CHAT,"97370",MARIPA SOULA,"1"
"2019",CHAT,"97370",STUTZHEIM,"1"
"2019",CHAT,"97370",MARIPASOULA,"24"
"2019",CHAT,"97364",GUYANE FRANCAISE,"1"
"2019",CHAT,"97360",MANA GUYANE,"5"
"2019",CHIEN,"9736",ST LEU,"1"
"2019",CHIEN,"97357",GUYANE FRANCAISE,"8"
"2019",CHIEN,"97356",MONTSINNERY-TONNEGRANDE,"1"
"2019",CHAT,"97356",MONTSINNERY,"1"
"2019",CHIEN,"97356",MONTSINERY,"23"
"2019",CHIEN,"97356",MONT SINERY / TONNEGRANDE,"1"
"2019",CHIEN,"97356",GUYANE FRANCAISE,"21"
"2019",CHIEN,"97356",BULGARIE,"3"
"2019",CHAT,"97355",GUYANE FRANCAISE,"45"
"2019",CHIEN,"97355",MALOURIA GUYANE F,"1"
"2019",CHIEN,"97355",MAROURIA,"2"
"2019",CHIEN,"97355",MACOURIA  ( GUYANE ),"1"
"2019",CHIEN,"97355",MACOURIS,"1"
"2019",CHIEN,"97355",MACOUDIA,"1"
"2019",CHIEN,"97355",MACOURIA GUYANNE,"4"
"2019",CHIEN,"97355",BULGARIE,"4"
"2019",CHIEN,"97355",MALOVRIA,"1"
"2019",CHIEN,"97355",GUYANE,"1"
"2019",CHAT,"97355",MACOURIA GUYANE,"12"
"2019",CHIEN,"97354",LES NéNUPHARS,"1"
"2019",CHIEN,"97354",REMIRE MONTHOLY,"1"
"2019",CHIEN,"97354",RéMIRE-MONTJOLY,"7"
"2019",CHAT,"97354",,"1"
"2019",CHIEN,"97354",Remire-montjoly,"8"
"2019",CHAT,"97354",remire mont joly,"1"
"2019",CHIEN,"97354",REMIRE - MONTJOLY (GUYANE),"1"
"2019",CHIEN,"97354",REMIRE,"10"
"2019",CHIEN,"97354",REMIRE-MONTJOLY GUYANE FRANCAISE,"1"
"2019",CHAT,"97354",REMIRE GUYANE,"2"
"2019",CHAT,"97354",REMIER-MONTJOLY,"1"
"2019",CHIEN,"97354",ROUTE DE REMIRE,"1"
"2019",CHIEN,"97354",REMIRE MONTJOLY,"2174"
"2019",CHIEN,"97354",REMIRE-MONTJOLY,"106"
"2019",CHIEN,"97354",GUYANE FRANCAISE,"434"
"2019",CHIEN,"97354",REMIRE MONTJOLIE,"1"
"2019",CHIEN,"97351",MARTOURY,"1"
"2019",CHAT,"97351",LA CHAUMIERE,"1"
"2019",CHIEN,"97351",GUADELOUPE,"1"
"2019",CHAT,"97351",CAYENNE,"1"
"2019",CHIEN,"97351",,"3"
"2019",CHIEN,"97351",MATOURY  GUYANE,"1"
"2019",CHIEN,"97350",Iracoubo,"2"
"2019",CHIEN,"9735",MACOURIA,"1"
"2019",CHIEN,"97345",REMIRE-MONTJOLY,"1"
"2019",CHAT,"97345",CAYENNE CEDEX,"1"
"2019",CHIEN,"97344",CAYENNE CEDEX,"1"
"2019",CHIEN,"97344",GUYANE FRANCAISE,"2"
"2019",CHIEN,"97342",CAYENNE,"2"
"2019",CHIEN,"97342",CAYENNE CEDEX,"1"
"2019",CHAT,"97334",CAYENNE CEDEX,"1"
"2019",CHAT,"97330",CAMOPI,"1"
"2019",CHIEN,"97326",CAYENNE CEDEX,"1"
"2019",CHAT,"97320",SAINT-LAURENT-DU-MARONI,"2"
"2019",CHAT,"97320",SAINT LAURENT DU MARONI,"10"
"2019",CHIEN,"97320",REUNION,"1"
"2019",CHIEN,"97320",DEVESSET,"1"
"2019",CHIEN,"97320",SAINT LAURENT DU MARONI/  GUYANE,"1"
"2019",CHIEN,"97318",JAVOUHEY MANA,"1"
"2019",CHIEN,"97318",VILLAGE JAOUEN,"1"
"2019",CHAT,"97315",GUYANE FRANCAISE,"3"
"2019",CHIEN,"97315",SINNAMARY,"102"
"2019",CHIEN,"97314",SAUL,"4"
"2019",CHAT,"97314",SAUL,"1"
"2019",CHIEN,"97313",SAINT GEORGES,"1"
"2019",CHIEN,"97313",SAINT-GEORGES DE L'OYAPOK,"3"
"2019",CHAT,"97313",SAINT GOERGES DE L'OYAPOCK,"1"
"2019",CHIEN,"97311",GUYANE FRANCAISE,"39"
"2019",CHAT,"97311",GUYANE FRANCAISE,"13"
"2019",CHAT,"97310",FRANCE,"1"
"2019",CHAT,"97310",GUAYANNE,"1"
"2019",CHIEN,"97310",KOUROU  GUYANE,"1"
"2019",CHAT,"97310",KOUROU GUYANNE,"1"
"2019",CHAT,"97310",KOUROU GUYANE,"99"
"2019",CHIEN,"97310",Kourou,"8"
"2019",CHAT,"97300",CAYENNE - GUYANE,"4"
"2019",CHIEN,"97300",GUYANNE FRANCAIS,"1"
"2019",CHAT,"97300",DCAYENNE,"1"
"2019",CHIEN,"97300",GUADELOUPE,"1"
"2019",CHAT,"97300",XX,"1"
"2019",CHIEN,"97300",CAYENNNE,"1"
"2019",CHIEN,"973",GYANE,"1"
"2019",CHIEN,"97290",LE MARIN,"207"
"2019",CHAT,"97290",LEMARIN,"1"
"2019",CHAT,"97290",LE MARIN MARTINIQUE,"16"
"2019",CHIEN,"97290",MARTINIQUE,"60"
"2019",CHAT,"97280",LE VAUCLIN  MARTINIQUE,"1"
"2019",CHAT,"97280",VAUCLIN,"4"
"2019",CHIEN,"97270",MARTINIQUE,"99"
"2019",CHIEN,"97270",SAINT ESPRIT,"78"
"2019",CHIEN,"97270",FORT DE FRANCE,"2"
"2019",CHAT,"97262",FORT DE FRANCE,"2"
"2019",CHAT,"97261",FORT DE FRANCE MARTINIQUE,"5"
"2019",CHIEN,"97261",BP 610 FORT DE FRANCE CEDEX,"1"
"2019",CHIEN,"97260",MORNE ROUGE,"15"
"2019",CHIEN,"97250",FONDS SAINT DENIS,"19"
"2019",CHIEN,"97250",LE PRECHEUR,"6"
"2019",CHIEN,"97250",MARTINIQUE,"73"
"2019",CHAT,"97250",SAINT PIERRE (MARTINIQUE),"1"
"2019",CHAT,"97250",LE PRECHEUR MARTINIQUE,"2"
"2019",CHIEN,"97248",MARTINIQUE,"1"
"2019",CHIEN,"97241",LE FRANCOIS,"1"
"2019",CHAT,"97240",LE FRANçOIS,"3"
"2019",CHIEN,"97240",LE FRANçOIS,"2"
"2019",CHAT,"97240",LE FRANCOIS MARTINIQUE,"16"
"2019",CHIEN,"9724",GRONINGEN,"1"
"2019",CHIEN,"97234",FORT DE FRANCE - FLOREAL,"2"
"2019",CHIEN,"97234",FORT DE FRANCE - MARTINIQUE,"1"
"2019",CHAT,"97234",FORT DE FRANCE MARTINIQUE,"15"
"2019",CHIEN,"97234",Fort-de-France,"1"
"2019",CHIEN,"97233",SCH,"3"
"2019",CHIEN,"97233",schoelcher,"1"
"2019",CHAT,"97233",SCHOELCHER - MARTINIQUE,"1"
"2019",CHAT,"97232",MARTINIQUE LE LAMENTIN,"1"
"2019",CHAT,"97232",LE LAMENTIN MARTINIQUE,"62"
"2019",CHIEN,"97232",le lamentin,"1"
"2019",CHIEN,"97232",HENON,"1"
"2019",CHAT,"97232","LAMENTIN, LA MARTINIQUE","1"
"2019",CHIEN,"97231",POINTE LA ROSE,"1"
"2019",CHIEN,"97231",ROBERT,"17"
"2019",CHAT,"97231",MARTINIQUE,"35"
"2019",CHIEN,"97231",Robert,"1"
"2019",CHIEN,"97231",Le Robert,"1"
"2019",CHAT,"97230",STE MARIE MORNE DES ESSES,"1"
"2019",CHAT,"97230",SAINTE-MARIE,"7"
"2019",CHIEN,"97230",SAINTE-MAIRE,"1"
"2019",CHAT,"97230",SAINTE MARIE,"9"
"2019",CHAT,"97230","STE MARIE , STE MARIE MORNE DES ESSES","1"
"2019",CHIEN,"97230",MORNE DES ESSES - MARTINIQUE,"1"
"2019",CHAT,"97230",STE MARIE MORNE DES ESSES MARTINIQUE,"2"
"2019",CHAT,"97230",ROBERT,"1"
"2019",CHIEN,"97230",STE MARIE MARTINIQUE,"1"
"2019",CHIEN,"9723",SCHOELCHER,"1"
"2019",CHIEN,"97229",LES TROIS ILETS MARTINIQUE,"2"
"2019",CHIEN,"97229",TROIS ILETS------,"1"
"2019",CHIEN,"97229",DUCOS,"1"
"2019",CHAT,"97229",Trois-Îlets,"2"
"2019",CHAT,"97229",TROIS ILET,"2"
"2019",CHIEN,"97229",Trois-Îlets,"1"
"2019",CHIEN,"97229",TROIS ILETS,"72"
"2019",CHIEN,"97228",SAINTE LUCE,"154"
"2019",CHIEN,"97228",Ste Luce,"1"
"2019",CHIEN,"97227",SAINTE ANNE (MARTINIQUE),"1"
"2019",CHIEN,"97227",SAINT-ANNE,"1"
"2019",CHIEN,"97227",STE ANNE MARTINIQUE,"5"
"2019",CHAT,"97227",SAINTE-ANNE,"5"
"2019",CHAT,"97225",MARIGOT MARTINIQUE,"1"
"2019",CHAT,"97225",LE MARIGOT MARTINIQUE,"2"
"2019",CHAT,"97224",DUCOS MARTINIQUE,"32"
"2019",CHAT,"97224",MARTINIQUE,"16"
"2019",CHIEN,"97224",LOURDES DUCOS,"1"
"2019",CHIEN,"97224",ducos     MARTINIQUE,"1"
"2019",CHIEN,"97222",MARTINIQUE,"110"
"2019",CHIEN,"97222",Case Pilote,"1"
"2019",CHIEN,"97221",CARBET,"62"
"2019",CHIEN,"97221",Le Carbet,"2"
"2019",CHAT,"97221",LE CARBET,"29"
"2019",CHIEN,"97221",ANSE-BERTRAND,"1"
"2019",CHIEN,"97220",MARTINIQUE,"164"
"2019",CHIEN,"97220",La Trinite,"1"
"2019",CHIEN,"97218",ETANG SAINT LEU,"1"
"2019",CHAT,"97218",GRAND RIVIERE,"3"
"2019",CHAT,"97217",ANSES D ARLET,"1"
"2019",CHIEN,"97217",ANSE D'ARLET,"3"
"2019",CHIEN,"97217",ANSES D' ARLET,"2"
"2019",CHAT,"97217",ANSES D'ARLET - MARTINIQUE,"1"
"2019",CHAT,"97217",MARTINIQUE,"5"
"2019",CHAT,"97215",RIVIÈRE SALÉE,"1"
"2019",CHIEN,"97215",PETIT BOURG,"1"
"2019",CHAT,"97215",MARTINIQUE,"28"
"2019",CHIEN,"97215",RIVIÈRE SALÉE,"5"
"2019",CHIEN,"97215",RIVIERE SALLE,"1"
"2019",CHIEN,"97215",CHATUZANGE LE GOUBET,"1"
"2019",CHIEN,"97215",RIVIERE SALéE,"1"
"2019",CHIEN,"97215",PETIT BOURG RIVIERE SALEE,"1"
"2019",CHIEN,"97215",MARTINIQUE,"143"
"2019",CHAT,"97214",MARTINIQUE,"6"
"2019",CHAT,"97214",LE LORRAIN MARTINIQUE,"5"
"2019",CHIEN,"97214",LORRAIN,"15"
"2019",CHAT,"97213",LE GROS MORNE,"1"
"2019",CHIEN,"97212",ST JOSEPH (MARTINIQUE),"1"
"2019",CHIEN,"97211",RIVERE PILOTE,"2"
"2019",CHAT,"97211",MARTINIQUE,"2"
"2019",CHIEN,"97211",MARTINIQUE,"135"
"2019",CHIEN,"97211",RIVIèRE-PILOTE,"4"
"2019",CHIEN,"97211",Rivière-Pilote,"1"
"2019",CHIEN,"97206",FORT DE FRANCE,"1"
"2019",CHIEN,"97203",FORT DE FRANCE,"1"
"2019",CHIEN,"97202",MARTINIQUE,"1"
"2019",CHAT,"97202",FORT- DE-FRANCE,"1"
"2019",CHAT,"97200",FORT DE FRANCE - MARTINIQUE,"5"
"2019",CHAT,"97200",FORT-DE-FRANCE,"49"
"2019",CHIEN,"97200",FORT DE FRANCE,"1683"
"2019",CHAT,"97200",DIDIER - FORT DE FRANCE,"1"
"2019",CHIEN,"97200",FDF,"2"
"2019",CHIEN,"97200",FORT-DE -FRANCE,"3"
"2019",CHAT,"97200",MARTINIQUE,"32"
"2019",CHAT,"97200",FORT DE FRANCE  MARTINIQUE,"3"
"2019",CHIEN,"97200",FORT  DE FRANCE,"1"
"2019",CHIEN,"97200",fort de france,"5"
"2019",CHIEN,"97200",DIEPPE,"1"
"2019",CHIEN,"97199",GOSSMANNSDORF,"1"
"2019",CHAT,"97190",LE GOSIER GUADELOUPE,"61"
"2019",CHAT,"97189",BAIE MAHAULT,"1"
"2019",CHIEN,"97180",Sainte Anne,"2"
"2019",CHIEN,"97180",SAINT ANNE,"13"
"2019",CHAT,"97180",PETIT BOURG,"4"
"2019",CHAT,"97180",SAINT BARTHÉLEMY,"1"
"2019",CHAT,"97180",SAINTE-ANNE,"47"
"2019",CHIEN,"97180",Sainte-Anne,"2"
"2019",CHAT,"97180",Ste Anne,"1"
"2019",CHIEN,"97180",STE ANNE GUADELOUPE,"1"
"2019",CHIEN,"97180",SAINE-ANNE,"1"
"2019",CHIEN,"97180",SAINTEANNE,"2"
"2019",CHAT,"97180",SAINTE ANNE,"67"
"2019",CHIEN,"97179",POINTE A PITRE CEDEX,"1"
"2019",CHIEN,"97170",LE PERREUX,"1"
"2019",CHAT,"97170",PETIT BOURG,"367"
"2019",CHIEN,"97170",PETIT BOURG (GUADELOUPE),"1"
"2019",CHAT,"97170",PETIT-BOURG,"34"
"2019",CHIEN,"97170",PETIT-BOURG   LA GUADELOUPE,"1"
"2019",CHIEN,"97170",GOSIER,"1"
"2019",CHIEN,"97170",GRAND BOURG MARIE GALANTE,"1"
"2019",CHIEN,"97170",PETIT-BOURG,"84"
"2019",CHIEN,"97164",POINTE A PITRE,"1"
"2019",CHIEN,"97160",Le Moule  Guadeloupe,"1"
"2019",CHIEN,"97160",LE MOULE - GUADELOUPE,"1"
"2019",CHAT,"97160",LA REUNION,"1"
"2019",CHAT,"97160",LE MOULE - GUADELOUPE,"1"
"2019",CHIEN,"97159",GUADELOUPE,"3"
"2019",CHAT,"97159",POINTE A PITRE CEDEX GUADELOUPE,"1"
"2019",CHAT,"97150",ST.MARTIN,"1"
"2019",CHAT,"97150",SAINT LOUIS,"1"
"2019",CHAT,"97150",SAINT MARTIN - GUADELOUPE,"1"
"2019",CHAT,"97150",GUADELOUPE,"76"
"2019",CHIEN,"97150",MARIGOT SAINT MARTIN,"1"
"2019",CHIEN,"97150",SAINT MRTIN,"1"
"2019",CHAT,"97150",MARTIN-ÉGLISE,"1"
"2019",CHIEN,"97150",MARIGOT,"3"
"2019",CHIEN,"97142",ABYMES  GUADELOUPE,"1"
"2019",CHIEN,"97142",GUADELOUPE,"10"
"2019",CHIEN,"97141",GUADELOUPE,"17"
"2019",CHAT,"97141",VIEUX FORT GUADELOUPE,"2"
"2019",CHIEN,"97140",CAPESTERRE MARIE GALAN,"14"
"2019",CHAT,"97140",CAPESTERRE DE MARIE GALANTE GUADELOUPE,"3"
"2019",CHIEN,"97140",CAPESTERRE MARIE GALANTE,"3"
"2019",CHAT,"97140",CAPESTERRE DE MARIE GALANTE,"160"
"2019",CHAT,"97140",CAPESTERRE DE MARIE-GALANTE,"1"
"2019",CHIEN,"97140",CAPESTERRE-DE-MARIE-GALANTE,"2"
"2019",CHAT,"97139",LES ABYMES,"300"
"2019",CHIEN,"97139",GUADELOUPE,"380"
"2019",CHIEN,"97139",LES ABYMES SECTION CARAQUE,"1"
"2019",CHIEN,"97139",LES  ABIMES  GUADELOUPE FWI,"1"
"2019",CHIEN,"97139",ABYLES,"1"
"2019",CHIEN,"97139",Abymes,"1"
"2019",CHAT,"97138",KOUROU GUYANNE,"1"
"2019",CHAT,"97137",TERRE DE HAUT,"21"
"2019",CHIEN,"97137",LES SAINTES,"1"
"2019",CHIEN,"97136",TERRE-DE-BAS,"1"
"2019",CHIEN,"97134",LA GUADELOUPE,"1"
"2019",CHIEN,"97133",SAINT- BARTHELEMY,"1"
"2019",CHIEN,"97133",GUADELOUPE,"165"
"2019",CHIEN,"97133",SAINT BATRHÉLEMY,"1"
"2019",CHAT,"97133",SANT BARTHELEMY,"1"
"2019",CHIEN,"97133",ST BARTHéLéMY,"2"
"2019",CHIEN,"97133",SAINTBARTHELEMY,"1"
"2019",CHIEN,"97131",PONT CANAL - GUADELOUPE,"1"
"2019",CHIEN,"97131",Petit Canal,"1"
"2019",CHIEN,"97130","CAPESTERRE BELLE EAU, GUADELOUPE","1"
"2019",CHAT,"97130",GUADELOUPE,"13"
"2019",CHAT,"97130",SAINT BARTHELEMY,"1"
"2019",CHIEN,"97129",LAMENTIN(GUADELOUPE),"1"
"2019",CHIEN,"97129",LE LAMENTIN,"10"
"2019",CHIEN,"97129",CONVENANCE,"1"
"2019",CHAT,"97129",LAMENTIN MARTINIQUE,"1"
"2019",CHIEN,"97128",GOYAVE GUADELOUPE,"1"
"2019",CHAT,"97128",Goyave,"5"
"2019",CHIEN,"97127",BAIE MAHAULT,"1"
"2019",CHIEN,"97127",LA DESIRADE,"40"
"2019",CHIEN,"97127",GUADELOUPE,"1"
"2019",CHIEN,"97126",DESHAIES,"205"
"2019",CHIEN,"97125",BOULLANTE,"1"
"2019",CHAT,"97125",BOUILLANTE,"131"
"2019",CHAT,"97125",bouillante,"1"
"2019",CHAT,"97125",BOUILLANTE GUADELOUPE,"14"
"2019",CHIEN,"97123",G U A D E L O U P E,"1"
"2019",CHAT,"97123",BAILLIF,"21"
"2019",CHIEN,"97123",BAILLIS,"1"
"2019",CHIEN,"97122",GOYAVE,"1"
"2019",CHIEN,"97122",,"1"
"2019",CHIEN,"97122",BAIE- MAHAULT,"12"
"2019",CHIEN,"97121",L ANSE BERTRAND,"4"
"2019",CHAT,"97121",ANSE BERTRAND,"35"
"2019",CHIEN,"97120",SAINT CLAUDE,"88"
"2019",CHIEN,"97119",VX HABITANTS,"1"
"2019",CHIEN,"97119",vieux habitants,"1"
"2019",CHIEN,"97119",VIEUX HABITANTS,"105"
"2019",CHIEN,"97118",SAINT-FRANÇOIS,"8"
"2019",CHAT,"97118",GEISPOLSHEIM,"1"
"2019",CHIEN,"97118",SAINT - FRANCOIS,"1"
"2019",CHIEN,"97118",SAINT-FRANçOIS,"3"
"2019",CHAT,"97118",LE VESINET,"1"
"2019",CHAT,"97118",ST FRANCOIS GUADELOUPE,"52"
"2019",CHIEN,"97118",GUADELOUPE,"160"
"2019",CHIEN,"97117",PORT SAINT LOUIS GUADELOUPE,"1"
"2019",CHAT,"97117",PORT LOUIS GUADELOUPE,"2"
"2019",CHIEN,"97116",SAINTE-ROSE,"1"
"2019",CHIEN,"97116",GUADELOUPE,"33"
"2019",CHAT,"97116",GUADELOUPE GUADELOUPE,"1"
"2019",CHAT,"97116",DESHAIES,"1"
"2019",CHIEN,"97115",SAINTE-ROSE,"169"
"2019",CHAT,"97115",SAINT ROSE,"1"
"2019",CHIEN,"97115",SAINTE ROSE (GUADELOUPE),"1"
"2019",CHIEN,"97115",STE-ROSE,"1"
"2019",CHIEN,"97115",STE ROSE,"622"
"2019",CHAT,"97115",DESHAIES,"1"
"2019",CHAT,"97115",VIEUX HABITANTS GUADELOUPE,"1"
"2019",CHAT,"97114",TROIS-RIVIèRES,"2"
"2019",CHIEN,"97114",TROIS RVIERES,"1"
"2019",CHIEN,"97114",TROIS RIVIERE,"2"
"2019",CHIEN,"97114",TROIS - RIVIERES,"1"
"2019",CHIEN,"97114",TROIS RIVIèRES,"2"
"2019",CHIEN,"97113",Gourbeyre,"2"
"2019",CHIEN,"97113",gourbeyre,"3"
"2019",CHIEN,"97112",GRAND BOURG,"138"
"2019",CHIEN,"97112",GRAND BOURG MARIE GALANTE,"1"
"2019",CHIEN,"97112",GUADELOUPE,"12"
"2019",CHAT,"97112",GRAND-BOUG,"1"
"2019",CHAT,"97112",GRAND-BOURG DE M-G,"1"
"2019",CHAT,"97111",MORNE-A-L'EAU,"2"
"2019",CHIEN,"97111",MORNE L'EAU,"1"
"2019",CHIEN,"97111",PORT LOUIS,"1"
"2019",CHAT,"97111",MORNE A L'EAU,"56"
"2019",CHIEN,"97111",MORNE-A-L EAU,"1"
"2019",CHAT,"97111",MORNE A L EAU,"112"
"2019",CHAT,"97110",GUADELOUPE,"5"
"2019",CHIEN,"97110",POINTE A PITRE GUADELOUPE,"1"
"2019",CHIEN,"97110",PETIT BOURG,"8"
"2019",CHIEN,"97110",TROIS RIVIERES,"1"
"2019",CHIEN,"97110",ABYMES GUADELOUPE,"1"
"2019",CHIEN,"97110",Pointe A Pitre Guadeloupe,"1"
"2019",CHIEN,"97110",Pointe-à-Pitre,"1"
"2019",CHAT,"97110",97110 - POINTE A PITRE,"1"
"2019",CHIEN,"97100",BASSE TERRE,"208"
"2019",CHAT,"97100",BASSE TERRE GUADELOUPE,"9"
"2019",CHAT,"97099",ST BARTHELEMY CEDEX GUADELOUPE,"1"
"2019",CHIEN,"97097",GUADELOUPE,"3"
"2019",CHIEN,"97097",ST BARTHELEMY CEDEX,"1"
"2019",CHAT,"97064",ST MARTIN GUADELOUPE,"1"
"2019",CHAT,"97060",SAINT MARTIN GUADELOUPE,"1"
"2019",CHIEN,"97054",ST MARTIN,"1"
"2019",CHIEN,"97054",SAINT MARTIN CEDEX,"7"
"2019",CHAT,"97054",ST MARTIN CEDEX,"47"
"2019",CHIEN,"97054",ST MARTIN CEDEX,"14"
"2019",CHAT,"97018",ST BARTHELEMY CEDEX,"1"
"2019",CHIEN,"97015",SAINT BARTHELEMY CEDEX,"1"
"2019",CHIEN,"97012",ST BARTHELEMY CEDEX,"1"
"2019",CHAT,"97007",POINTE A PITRE CEDEX,"1"
"2019",CHAT,"97000",SAINTE-GENEVIEVE-DES-BOIS,"1"
"2019",CHIEN,"97000",FORT DE FRANCE,"1"
"2019",CHIEN,"9688",MAARKEDAL,"1"
"2019",CHAT,"96780",ST PIERRE DE CHANDIEU,"1"
"2019",CHIEN,"9663",NIEUWE PEKELA,"1"
"2019",CHIEN,"96620",LA VILLE DU BOIS,"1"
"2019",CHIEN,"96320",CHATILLON,"1"
"2019",CHIEN,"9628",SIDDEBUREN,"1"
"2019",CHIEN,"96100",MONTREUIL,"2"
"2019",CHIEN,"95890",NESLES LA VALLEE,"1"
"2019",CHIEN,"95880",SOISY,"1"
"2019",CHAT,"95880",ENGHEINS LES BAINS,"1"
"2019",CHIEN,"95880",enhien les bains,"1"
"2019",CHIEN,"95879",BEZONS,"1"
"2019",CHIEN,"95870",BESON,"1"
"2019",CHIEN,"95870",BESSON,"1"
"2019",CHAT,"95850",Mareil En France,"1"
"2019",CHAT,"95850",mareil en france,"1"
"2019",CHAT,"95850",GANI SOUS BOIS,"1"
"2019",CHIEN,"95850",MAREIL EN FRANCE,"102"
"2019",CHIEN,"95840",BETHEMONT LA FORET,"62"
"2019",CHAT,"95840",VILLERS ADAM,"1"
"2019",CHAT,"95840",GRISY LES PLATRES,"1"
"2019",CHIEN,"95840",CORMEILLES EN PARISIS,"1"
"2019",CHIEN,"95840",villiers-adam,"1"
"2019",CHIEN,"95830",Cormeilles en vexin,"1"
"2019",CHIEN,"95830",CORMEILLES VEXIN,"1"
"2019",CHAT,"95830",CORMEILLES-EN-VEXIN,"6"
"2019",CHIEN,"95820",BRUYèRES-SUR-OISE,"1"
"2019",CHIEN,"95820",BRUYéRES SUR OISE,"1"
"2019",CHIEN,"95820",BRUYERES-SUR-OISE,"1"
"2019",CHIEN,"95810",THEMELLE,"1"
"2019",CHIEN,"95810",BERVILLE,"60"
"2019",CHAT,"95810",THEUVILLE,"37"
"2019",CHIEN,"95810",EPIAIS-RHUS,"6"
"2019",CHAT,"95810",PALLANGOUJARD,"1"
"2019",CHIEN,"95802",CERGY LE HAUT,"1"
"2019",CHIEN,"95800",CERGY LE HAUT,"205"
"2019",CHIEN,"95800",CERGY  SAINT  CHRISTOPHE,"1"
"2019",CHIEN,"95800",GOURDIMANCHE,"1"
"2019",CHAT,"95800",CERGY,"1330"
"2019",CHAT,"95800",CERGY VILLAGE,"1"
"2019",CHIEN,"95800",CERGY ST CRISTOPHE,"1"
"2019",CHAT,"95800",CERGY SAINT CHRISTOPOHE,"1"
"2019",CHAT,"95800",EPINAY,"1"
"2019",CHIEN,"95800",CERFY,"1"
"2019",CHAT,"95800",cergy,"2"
"2019",CHIEN,"95800",CERGY PONTOISE,"13"
"2019",CHAT,"95800",CERGY -LE- HAUT,"1"
"2019",CHAT,"95800",CERGY KE HAUT,"1"
"2019",CHIEN,"95800",VILLEJUIF,"1"
"2019",CHAT,"95800",Courdimanche,"2"
"2019",CHIEN,"95800",CERGY SAINT CHRISTOPHE,"63"
"2019",CHIEN,"95800",CERGYA,"1"
"2019",CHIEN,"95800",CERGY PONTOISE CEDEX,"1"
"2019",CHIEN,"9580",SOUZY LA BRICHE,"1"
"2019",CHIEN,"95780",HAUTE ILE,"1"
"2019",CHAT,"95770",ST CLAIR SUR EPTE,"78"
"2019",CHIEN,"95770",SAINT CLAIR SUR EPTE,"32"
"2019",CHIEN,"95770",BUCHET,"3"
"2019",CHIEN,"95770",ST CLAIR / EPTE,"1"
"2019",CHIEN,"95770",SAINT CLERC SUR EPTE,"1"
"2019",CHIEN,"95770",SAINT CLAIR / EPTE,"1"
"2019",CHIEN,"95770",MARLY,"1"
"2019",CHAT,"95770",FOSSES,"1"
"2019",CHAT,"95770",MONTREUIL,"1"
"2019",CHIEN,"95770",BUCHET PAR BUHY,"1"
"2019",CHAT,"95740",Frépillon,"2"
